index,Agrawal_bias,Agrawal_weighted_mae_0,Agrawal_weighted_mae_0.5,Agrawal_weighted_mae_1,Agrawal_weighted_mae_1.5,Agrawal_censored_fraction,Agrawal_accuracy,Agrawal_overestimation_rate,Agrawal_underestimation_rate,Agrawal_gini_coefficient,Agrawal_overstock,POS,Magazine
0,-0.9767441860465116,1.0232558139534884,1.1244363724200783,1.2403100775193798,1.366905771088297,0.3359375,0.2325581395348837,0.0232558139534883,0.7441860465116279,0.3858350951374207,1.0,EHA0089518,A
1,-1.1162790697674418,1.162790697674419,1.2203419884513824,1.2714285714285714,1.314672472130234,0.3257575757575757,0.1860465116279069,0.0232558139534883,0.7906976744186046,0.3590697674418603,1.0,EHA0101910,A
2,-1.1,1.1,1.0859418855625884,1.064516129032258,1.0357095533745753,0.3125,0.1,0.0,0.9,0.2272727272727273,0.0,EHA0106382,A
3,-1.372093023255814,1.372093023255814,1.6421127729591107,1.9575757575757573,2.3006968562895938,0.3257575757575757,0.2558139534883721,0.0,0.7441860465116279,0.4942845880961766,0.0,EHA0158067,A
4,-1.2093023255813953,1.2093023255813953,1.339506575952224,1.4736842105263157,1.6046422390453758,0.3257575757575757,0.2558139534883721,0.0,0.7441860465116279,0.4445438282647584,0.0,EHA0184875,A
5,-1.7317073170731707,1.7317073170731707,1.9712621519054263,2.202702702702702,2.4228435522868144,0.3106060606060606,0.2195121951219512,0.0,0.7804878048780488,0.479560288560632,0.0,EHA0231386,A
6,-0.7368421052631579,0.9473684210526316,1.002278045813799,1.0508474576271187,1.0911020043414137,0.3333333333333333,0.2105263157894736,0.0526315789473684,0.7368421052631579,0.3157894736842106,2.0,EHA0239697,A
7,-1.2093023255813953,1.2093023255813953,1.2294760268879743,1.2450331125827814,1.2562424611850034,0.3257575757575757,0.1627906976744186,0.0,0.8372093023255814,0.3407871198568872,0.0,EHA0261979,A
8,-1.2093023255813953,1.3488372093023255,1.4014020222966084,1.4540816326530612,1.5068812160227467,0.3257575757575757,0.1627906976744186,0.0465116279069767,0.7906976744186046,0.3576583801122694,3.0,EHA0307318,A
9,-0.6888888888888889,0.9555555555555556,1.0492594300224076,1.15929203539823,1.2832178209899707,0.3409090909090909,0.3111111111111111,0.0888888888888888,0.6,0.4589147286821706,6.0,EHA0335024,A
10,-0.8888888888888888,1.1555555555555554,1.1747972902739536,1.1935483870967742,1.211660648923545,0.3409090909090909,0.0666666666666666,0.0888888888888888,0.8444444444444444,0.2111111111111112,6.0,EHA0372748,A
11,-0.5128205128205128,0.717948717948718,0.7597479783487642,0.8089887640449438,0.8659011898506883,0.2954545454545454,0.4102564102564102,0.0769230769230769,0.5128205128205128,0.4926739926739927,4.0,EHA0385575,A
12,-0.4782608695652174,0.6086956521739131,0.6234148824038492,0.64,0.6584241793327226,0.3484848484848485,0.4565217391304347,0.0434782608695652,0.5,0.5077639751552794,3.0,EHA0398972,A
13,-1.829268292682927,1.8780487804878048,2.085470588257425,2.356807511737089,2.696923411449997,0.3106060606060606,0.1219512195121951,0.024390243902439,0.8536585365853658,0.4022806461830852,1.0,EHA0400471,A
14,-1.0,1.0,1.0,1.0,1.0,0.0481927710843373,0.0,0.0,1.0,0.0,0.0,EHA0424159,A
15,-0.5185185185185185,0.6666666666666666,0.6796736574061188,0.6935483870967742,0.7080708884064293,0.2231404958677686,0.4074074074074074,0.037037037037037,0.5555555555555556,0.4650205761316872,2.0,EHA0538154,A
16,-0.75,0.75,0.75,0.75,0.75,0.1066666666666666,0.25,0.0,0.75,0.25,0.0,EHA0545458,A
17,-0.4827586206896552,0.6206896551724138,0.6236066371697222,0.6271186440677966,0.6313316770254108,0.2301587301587301,0.3793103448275862,0.0689655172413793,0.5517241379310345,0.3793103448275861,2.0,EHA0561956,A
18,-0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.1304347826086956,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333335,0.0,EHA0564794,A
19,-0.8222222222222222,0.8666666666666667,0.915825162858992,0.9672131147540984,1.0197416797122685,0.3409090909090909,0.2666666666666666,0.0222222222222222,0.7111111111111111,0.3646723646723648,1.0,EHA0673832,A
20,-0.7777777777777778,1.0,1.0636200521963246,1.1428571428571428,1.2402745311259336,0.3409090909090909,0.2222222222222222,0.0666666666666666,0.7111111111111111,0.3545679012345679,5.0,EHA0692864,A
21,-1.4285714285714286,1.809523809523809,1.9354516363696856,2.0625,2.192274151249582,0.3134328358208955,0.1428571428571428,0.0952380952380952,0.7619047619047619,0.2982456140350877,4.0,EHA0694591,A
22,-3.2564102564102564,3.3076923076923075,3.669513870268055,4.042944785276074,4.415315730592011,0.2977099236641221,0.1282051282051282,0.0256410256410256,0.8461538461538461,0.4201947922878155,1.0,EHA0720314,A
23,-0.6,1.0,1.0,1.0,1.0,0.0378787878787878,0.0,0.2,0.8,0.0,1.0,EHA0796669,A
24,-0.8863636363636364,1.068181818181818,1.1208168816615824,1.1746031746031746,1.227912403295924,0.3384615384615385,0.1363636363636363,0.0909090909090909,0.7727272727272727,0.2703094777562862,4.0,EHA0989127,A
25,-1.880952380952381,1.880952380952381,2.105478783989998,2.318407960199005,2.517648760947125,0.3181818181818182,0.1666666666666666,0.0,0.8333333333333334,0.4053646775165762,0.0,EHA1030471,A
26,0.3333333333333333,1.0,1.0,1.0,1.0,0.0638297872340425,0.0,0.6666666666666666,0.3333333333333333,0.0,2.0,EHA1051064,A
27,-1.1395348837209305,1.1395348837209305,1.1756104751886385,1.2121212121212122,1.2495355264691237,0.3257575757575757,0.0930232558139534,0.0,0.9069767441860463,0.2306597057427621,0.0,EHA1148638,A
28,-1.4102564102564104,1.4102564102564104,1.4387429753911338,1.4563758389261745,1.464813293307012,0.325,0.2051282051282051,0.0,0.7948717948717948,0.3841491841491842,0.0,EHA1177798,A
29,-0.4285714285714285,0.4285714285714285,0.4307934039332114,0.4333333333333333,0.4362010315262433,0.1147540983606557,0.5714285714285714,0.0,0.4285714285714285,0.5714285714285714,0.0,EHA1226156,A
30,-2.948717948717949,2.948717948717949,3.1920663105504645,3.456953642384106,3.7459601128269338,0.2954545454545454,0.0769230769230769,0.0,0.9230769230769232,0.338907469342252,0.0,EHA1234526,A
31,-0.717391304347826,0.8478260869565217,0.8627601695177683,0.8811881188118812,0.9036740247358042,0.3484848484848485,0.1739130434782608,0.0652173913043478,0.7608695652173914,0.1945373467112596,3.0,EHA1235246,A
32,-3.1578947368421053,3.1578947368421053,3.359588844168512,3.583333333333333,3.831308126268589,0.2878787878787879,0.0526315789473684,0.0,0.9473684210526316,0.3171052631578945,0.0,EHA1292325,A
33,-0.625,0.625,0.625,0.625,0.625,0.1269841269841269,0.375,0.0,0.625,0.375,0.0,EHA1306706,A
34,-1.0,1.0952380952380951,1.150728398701511,1.2035928143712575,1.253273664047816,0.3181818181818182,0.238095238095238,0.0476190476190476,0.7142857142857143,0.4026915113871636,2.0,EHA1425987,A
35,-0.6097560975609756,0.7560975609756098,0.7698093440985683,0.7835051546391752,0.7965300871875777,0.3203125,0.2682926829268293,0.048780487804878,0.6829268292682927,0.2911093627065302,3.0,EHA1502158,A
36,-0.3333333333333333,0.8666666666666667,0.8705458864145174,0.875,0.8800544644909936,0.2272727272727272,0.2666666666666666,0.1333333333333333,0.6,0.358974358974359,4.0,EHA1620660,A
37,-1.186046511627907,1.186046511627907,1.241083144323098,1.2980132450331126,1.3555147975193105,0.3257575757575757,0.1395348837209302,0.0,0.8604651162790697,0.3255813953488371,0.0,EHA1691847,A
38,-1.8888888888888888,1.8888888888888888,2.015128611458484,2.1467391304347827,2.28437900782258,0.3076923076923077,0.1666666666666666,0.0,0.8333333333333334,0.383169934640523,0.0,EHA1694744,A
39,-0.4888888888888889,1.022222222222222,1.188580829079541,1.4086956521739131,1.6916336920713102,0.3409090909090909,0.3111111111111111,0.0444444444444444,0.6444444444444445,0.5082125603864736,12.0,EHA1765650,A
40,-1.5365853658536586,1.5365853658536586,1.5557075625433998,1.576036866359447,1.5983293605272657,0.3106060606060606,0.2682926829268293,0.0,0.7317073170731707,0.4545102593883081,0.0,EHA1804454,A
41,-2.05,2.05,2.183338154364966,2.325,2.4769186333473856,0.303030303030303,0.125,0.0,0.875,0.3829268292682928,0.0,EHA1818452,A
42,-1.255813953488372,1.3488372093023255,1.4115492731595063,1.4678362573099415,1.5167280126877596,0.3257575757575757,0.2093023255813953,0.0465116279069767,0.7441860465116279,0.3921411387329589,2.0,EHA1871847,A
43,-1.1111111111111112,1.2,1.3182726976015071,1.466165413533835,1.6418988033618367,0.3409090909090909,0.1111111111111111,0.0444444444444444,0.8444444444444444,0.3037037037037038,2.0,EHA1885738,A
44,-1.4523809523809523,1.5476190476190477,1.6688287737590826,1.826086956521739,2.0351071579754136,0.3181818181818182,0.2142857142857142,0.0476190476190476,0.7380952380952381,0.4487179487179489,2.0,EHA1897860,A
45,-0.5,0.8333333333333334,0.8333333333333333,0.8333333333333334,0.8333333333333333,0.06,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.1666666666666665,1.0,EHA1927249,A
46,-6.5,6.5,6.615433710034893,6.742307692307692,6.880921458749283,0.2575757575757575,0.0,0.0,1.0,0.1718126164492948,0.0,EHA1939155,A
47,-3.638888888888889,3.75,4.068739451038312,4.381231671554252,4.677642834244777,0.2727272727272727,0.0277777777777777,0.0277777777777777,0.9444444444444444,0.296090534979424,2.0,EHA1975291,A
48,-1.0465116279069768,1.0465116279069768,1.0865548348205356,1.1203007518796992,1.146770344920451,0.3257575757575757,0.2325581395348837,0.0,0.7674418604651163,0.3627906976744186,0.0,EHA2046118,A
49,-1.261904761904762,1.261904761904762,1.2807137719265635,1.300578034682081,1.3215465778798978,0.3181818181818182,0.238095238095238,0.0,0.7619047619047619,0.4029649595687332,0.0,EHA2128440,A
50,-2.0,2.05,2.1881402417188185,2.324110671936759,2.463176304465415,0.303030303030303,0.1,0.025,0.875,0.3646341463414635,1.0,EHA2150179,A
51,-2.923076923076923,2.923076923076923,3.121540062306637,3.34113712374582,3.576379437164027,0.2954545454545454,0.0512820512820512,0.0,0.9487179487179488,0.3130904183535763,0.0,EHA2186161,A
52,-1.162790697674419,1.255813953488372,1.350781557954856,1.4460431654676258,1.5390563758981015,0.3257575757575757,0.1627906976744186,0.0465116279069767,0.7906976744186046,0.350559862187769,2.0,EHA2286086,A
53,-5.833333333333333,5.833333333333333,6.059360287192603,6.276470588235294,6.484729955516758,0.2727272727272727,0.0,0.0,1.0,0.2465608465608466,0.0,EHA2335682,A
54,-1.7692307692307692,2.282051282051282,2.394930813069228,2.505791505791506,2.615480136188272,0.2954545454545454,0.1538461538461538,0.0256410256410256,0.8205128205128205,0.4263900893114376,10.0,EHA2377166,A
55,-0.9555555555555556,1.0,1.0854269454917242,1.1869918699186992,1.3032499966375142,0.3409090909090909,0.2,0.0222222222222222,0.7777777777777778,0.3377777777777779,1.0,EHA2385688,A
56,-0.8222222222222222,1.0444444444444445,1.1024128790001757,1.1693548387096775,1.2439390787109688,0.3409090909090909,0.1777777777777777,0.0666666666666666,0.7555555555555555,0.3205673758865248,5.0,EHA2401286,A
57,-0.6,0.8222222222222222,0.875843541711447,0.9375,1.0068116293290916,0.3409090909090909,0.3111111111111111,0.0888888888888888,0.6,0.4012012012012012,5.0,EHA2460326,A
58,-0.8913043478260869,1.0217391304347827,1.06655956571036,1.1261261261261262,1.2039842872994904,0.3484848484848485,0.108695652173913,0.0652173913043478,0.8260869565217391,0.2104532839962996,3.0,EHA2465161,A
59,-1.3333333333333333,1.380952380952381,1.5154422598967567,1.673913043478261,1.85099041334234,0.3181818181818182,0.1428571428571428,0.0238095238095238,0.8333333333333334,0.3940886699507391,1.0,EHA2626154,A
