index,Bayesian_bias,Bayesian_weighted_mae_0,Bayesian_weighted_mae_0.5,Bayesian_weighted_mae_1,Bayesian_weighted_mae_1.5,Bayesian_censored_fraction,Bayesian_accuracy,Bayesian_overestimation_rate,Bayesian_underestimation_rate,Bayesian_gini_coefficient,Bayesian_overstock,POS,Magazine
5915,-0.6,1.6,1.5956984527106348,1.5909090909090908,1.5856587205113908,0.2777777777777778,0.0,0.2,0.8,0.2124999999999999,5.0,EHF2682086,D
5916,-2.0,2.0,2.15269484715438,2.3,2.434884030159106,0.1153846153846153,0.0,0.0,1.0,0.2222222222222223,0.0,EHF2782905,D
5917,-1.75,2.35,2.416173073325566,2.484848484848485,2.554551011122279,0.3389830508474576,0.0,0.1,0.9,0.1946808510638298,6.0,EHF2857077,D
5918,-0.65,1.95,1.992263440631093,2.04,2.092639302215467,0.3389830508474576,0.0,0.2,0.8,0.2679487179487179,13.0,EHF2978192,D
5919,-0.3333333333333333,1.0,1.0,1.0,1.0,0.06,0.0,0.3333333333333333,0.6666666666666666,0.0,1.0,EHF3050726,D
5920,-0.4166666666666667,1.9166666666666667,1.922474487139159,1.9285714285714288,1.9348469228349527,0.2033898305084746,0.0833333333333333,0.1666666666666666,0.75,0.3659420289855073,9.0,EHF3302822,D
5921,-1.0,1.0,1.0,1.0,1.0,0.1320754716981132,0.0,0.0,1.0,0.0,0.0,EHF3467702,D
5922,-1.9230769230769231,2.076923076923077,2.206441683228649,2.3255813953488373,2.4312791539874787,0.325,0.0,0.0769230769230769,0.9230769230769232,0.2165242165242165,1.0,EHF3477885,D
5923,-0.25,1.5833333333333333,1.577525512860841,1.5714285714285714,1.5651530771650466,0.24,0.0,0.25,0.75,0.2850877192982457,8.0,EHF3557308,D
5924,1.8,2.6,2.6,2.6,2.6,0.0862068965517241,0.0,0.6,0.4,0.3076923076923077,11.0,EHF3700969,D
5925,-0.6666666666666666,2.0,2.121320343559643,2.25,2.378679656440357,0.0769230769230769,0.0,0.3333333333333333,0.6666666666666666,0.2222222222222223,2.0,EHF4021497,D
5926,0.1666666666666666,1.5,1.481947463226606,1.4615384615384617,1.4387814140456812,0.1176470588235294,0.0,0.3333333333333333,0.6666666666666666,0.2777777777777777,5.0,EHF4049338,D
5927,-1.0,1.0,1.0,1.0,1.0,0.1794871794871795,0.1428571428571428,0.0,0.8571428571428571,0.2448979591836735,0.0,EHF4079941,D
5928,-0.6666666666666666,1.0,1.0348469228349535,1.0714285714285714,1.1090815370097205,0.1304347826086956,0.1666666666666666,0.1666666666666666,0.6666666666666666,0.2777777777777777,1.0,EHF4146836,D
5929,-4.8125,4.8125,4.827263426730887,4.815602836879433,4.777740438863888,0.2711864406779661,0.0625,0.0,0.9375,0.2816558441558441,0.0,EHF4171682,D
5930,-2.789473684210526,2.789473684210526,3.1090816672983324,3.4457831325301207,3.785327014091356,0.3220338983050847,0.0,0.0,1.0,0.3217477656405165,0.0,EHF4182358,D
5931,-2.7142857142857144,2.7142857142857144,2.848312878102689,3.0,3.167230153955372,0.2916666666666667,0.0,0.0,1.0,0.1804511278195488,0.0,EHF4446781,D
5932,0.0,2.0,2.0,2.0,2.0,0.081081081081081,0.0,0.3333333333333333,0.6666666666666666,0.2222222222222223,3.0,EHF4466910,D
5933,-0.3333333333333333,1.6666666666666667,1.6787016911822632,1.6923076923076923,1.7074790573028795,0.1935483870967742,0.0,0.1666666666666666,0.8333333333333334,0.2999999999999998,4.0,EHF4512720,D
5934,-0.9473684210526316,2.210526315789474,2.221704409835364,2.2545454545454544,2.3130929499802626,0.3454545454545454,0.0,0.1052631578947368,0.8947368421052632,0.3082706766917293,12.0,EHF4962014,D
5935,0.0,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.0588235294117647,0.0,0.3333333333333333,0.6666666666666666,0.1666666666666667,2.0,EHF5060419,D
5936,-1.0,1.8,1.8961179720497032,2.0,2.108071531267354,0.1724137931034483,0.0,0.2,0.8,0.2555555555555555,4.0,EHF5107052,D
5937,1.1875,2.5625,2.539754909790528,2.5142857142857142,2.486188152992899,0.2711864406779661,0.0,0.5,0.5,0.3673780487804878,30.0,EHF5144894,D
5938,-0.8,2.0,2.1712235272785407,2.363636363636364,2.5637721839038847,0.3488372093023256,0.1333333333333333,0.2,0.6666666666666666,0.3777777777777777,9.0,EHF5201025,D
5939,-2.1052631578947367,2.421052631578948,2.994668612036624,3.6901408450704234,4.4486359429538185,0.3333333333333333,0.0526315789473684,0.1052631578947368,0.8421052631578947,0.4164759725400457,3.0,EHF5222910,D
5940,-1.55,1.65,1.8640636919334028,2.1481481481481484,2.509729107714457,0.3389830508474576,0.0,0.05,0.95,0.2863636363636364,1.0,EHF5466267,D
5941,-1.181818181818182,1.9090909090909087,2.0128084411972886,2.1333333333333333,2.2681787796849195,0.1864406779661017,0.0,0.1818181818181818,0.8181818181818182,0.1904761904761904,4.0,EHF5569916,D
5942,-1.3333333333333333,1.5555555555555556,1.6061455991704403,1.6595744680851063,1.7148708055885251,0.3396226415094339,0.0,0.0555555555555555,0.9444444444444444,0.1944444444444444,2.0,EHF5609367,D
5943,0.5714285714285714,2.0,2.0,2.0,2.0,0.1296296296296296,0.0,0.2857142857142857,0.7142857142857143,0.3673469387755101,9.0,EHF5764856,D
5944,-1.0,1.0,1.0,1.0,1.0,0.0909090909090909,0.0,0.0,1.0,0.0,0.0,EHF5875305,D
