EHASTRA_EH_NUMMER,Heftjahr,Heftnummer,Period,Bezug_MBR,Verkauf_MBR,Remission_MBR,Bezug,Verkauf,Remission,Klasse,SBC,XYZ,Laenge,Zensierungsquote,Zensierungsgrad,Zensiert,Entgangener Verkauf,Steigung,Magazine,N1_Demand,N2_Demand,N3_Demand,EM_Demand,PD_Demand,Nahmias_Demand,Conrad_Demand,Bayesian_Demand,Bayesian_Q,Baseline_Demand
EHH0010681,2023,7,2023-007,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,8,2023-008,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,8,2023-008,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHH0010681,2023,8,2023-008,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,9,2023-009,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,9,2023-009,4.0,2.0,2.0,1.0,1.0,0.0,Klasse 1-2,S,Y,33,0.35,0.4,1,1.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0
EHH0010681,2023,9,2023-009,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,10,2023-010,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,10,2023-010,4.0,2.0,2.0,2.0,2.0,0.0,Klasse 1-2,S,Y,33,0.35,0.4,1,0.0,0.0085,D,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0
EHH0010681,2023,10,2023-010,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,11,2023-011,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,11,2023-011,3.0,2.0,1.0,1.0,1.0,0.0,Klasse 1-2,S,Y,33,0.35,0.4,1,1.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0
EHH0010681,2023,11,2023-011,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,12,2023-012,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,12,2023-012,4.0,2.0,2.0,2.0,2.0,0.0,Klasse 1-2,S,Y,33,0.35,0.4,1,0.0,0.0085,D,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,2.0
EHH0010681,2023,12,2023-012,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,13,2023-013,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,13,2023-013,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHH0010681,2023,13,2023-013,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,14,2023-014,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,14,2023-014,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHH0010681,2023,14,2023-014,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,15,2023-015,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,15,2023-015,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHH0010681,2023,15,2023-015,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,17,2023-017,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,17,2023-017,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHH0010681,2023,17,2023-017,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,18,2023-018,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,18,2023-018,5.0,2.0,3.0,1.0,1.0,0.0,Klasse 1-2,S,Y,33,0.35,0.4,1,1.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0
EHH0010681,2023,18,2023-018,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,19,2023-019,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,19,2023-019,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHH0010681,2023,19,2023-019,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,20,2023-020,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,20,2023-020,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHH0010681,2023,20,2023-020,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,21,2023-021,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,21,2023-021,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0
EHH0010681,2023,21,2023-021,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,22,2023-022,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,22,2023-022,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
EHH0010681,2023,22,2023-022,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,23,2023-023,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,23,2023-023,5.0,0.0,5.0,5.0,0.0,5.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
EHH0010681,2023,23,2023-023,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,24,2023-024,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,24,2023-024,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2023,24,2023-024,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,25,2023-025,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,25,2023-025,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
EHH0010681,2023,25,2023-025,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2023,26,2023-026,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2023,26,2023-026,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2023,26,2023-026,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,2,2024-002,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,2,2024-002,5.0,2.0,3.0,2.0,2.0,0.0,Klasse 1-2,S,Y,33,0.35,0.4,1,0.0,0.0085,D,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
EHH0010681,2024,2,2024-002,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,4,2024-004,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,4,2024-004,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
EHH0010681,2024,4,2024-004,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,5,2024-005,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,5,2024-005,3.0,2.0,1.0,1.0,1.0,0.0,Klasse 1-2,S,Y,33,0.35,0.4,1,1.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0
EHH0010681,2024,5,2024-005,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,6,2024-006,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,6,2024-006,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,6,2024-006,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,7,2024-007,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,7,2024-007,3.0,2.0,1.0,2.0,2.0,0.0,Klasse 1-2,S,Y,33,0.35,0.4,1,0.0,0.0085,D,1.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
EHH0010681,2024,7,2024-007,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,8,2024-008,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,8,2024-008,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
EHH0010681,2024,8,2024-008,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,9,2024-009,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,9,2024-009,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,9,2024-009,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,10,2024-010,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,10,2024-010,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,10,2024-010,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,11,2024-011,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,11,2024-011,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
EHH0010681,2024,11,2024-011,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,12,2024-012,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,12,2024-012,2.0,2.0,0.0,3.0,2.0,1.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0
EHH0010681,2024,12,2024-012,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,13,2024-013,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,13,2024-013,4.0,0.0,4.0,4.0,0.0,4.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
EHH0010681,2024,13,2024-013,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,14,2024-014,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,14,2024-014,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,14,2024-014,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHA0021360,2024,15,2024-015,,,,,,,Klasse 0-1,I,Z,9,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019844,2024,15,2024-015,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 1-2,S,Y,33,0.35,0.4,0,0.0,0.0085,D,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHH0010681,2024,15,2024-015,,,,,,,Klasse 0-1,S,Z,8,0.3159999999999999,0.4,0,,0.0085,D,,,,,,,,,,
EHB0019622,2022,84,2022-084,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,0.0,0.0085,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
EHC0005070,2022,84,2022-084,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0
EHE0003391,2022,84,2022-084,2.0,1.0,1.0,2.0,1.0,1.0,Klasse 1-2,S,X,1,0.35,0.4,0,0.0,0.0085,E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHB0019622,2022,85,2022-085,3.0,2.0,1.0,2.0,2.0,0.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,1,0.0,0.0085,E,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
EHC0005070,2022,85,2022-085,5.0,1.0,4.0,5.0,1.0,4.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0
EHE0003391,2022,85,2022-085,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,86,2022-086,,,,,,,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,,0.0085,E,,,,,,,,,,
EHC0005070,2022,86,2022-086,7.0,6.0,1.0,7.0,6.0,1.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
EHE0003391,2022,86,2022-086,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,87,2022-087,,,,,,,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,,0.0085,E,,,,,,,,,,
EHC0005070,2022,87,2022-087,6.0,3.0,3.0,6.0,3.0,3.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,6.0,3.0
EHE0003391,2022,87,2022-087,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,88,2022-088,,,,,,,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,,0.0085,E,,,,,,,,,,
EHC0005070,2022,88,2022-088,8.0,2.0,6.0,2.0,2.0,0.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,1,0.0,0.0085,E,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0,2.0
EHE0003391,2022,88,2022-088,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,89,2022-089,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,0.0,0.0085,E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
EHC0005070,2022,89,2022-089,8.0,2.0,6.0,2.0,2.0,0.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,1,0.0,0.0085,E,2.0,2.0,2.0,3.0,2.0,2.0,2.0,4.0,6.0,2.0
EHE0003391,2022,89,2022-089,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,90,2022-090,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,0.0,0.0085,E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0
EHC0005070,2022,90,2022-090,7.0,4.0,3.0,7.0,4.0,3.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,6.0,4.0
EHE0003391,2022,90,2022-090,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,91,2022-091,4.0,2.0,2.0,2.0,2.0,0.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,1,0.0,0.0085,E,1.0,0.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0
EHC0005070,2022,91,2022-091,10.0,8.0,2.0,5.0,5.0,0.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,1,3.0,0.0085,E,2.0,2.0,5.0,6.0,5.0,5.0,5.0,6.0,7.0,5.0
EHE0003391,2022,91,2022-091,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,92,2022-092,3.0,1.0,2.0,3.0,1.0,2.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,0.0,0.0085,E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHC0005070,2022,92,2022-092,9.0,8.0,1.0,6.0,6.0,0.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,1,2.0,0.0085,E,2.0,2.0,6.0,7.0,6.0,6.0,6.0,7.0,7.0,6.0
EHE0003391,2022,92,2022-092,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,93,2022-093,4.0,1.0,3.0,4.0,1.0,3.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,0.0,0.0085,E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0
EHC0005070,2022,93,2022-093,11.0,6.0,5.0,11.0,6.0,5.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
EHE0003391,2022,93,2022-093,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,94,2022-094,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,0.0,0.0085,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
EHC0005070,2022,94,2022-094,11.0,1.0,10.0,11.0,1.0,10.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
EHE0003391,2022,94,2022-094,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,95,2022-095,,,,,,,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,,0.0085,E,,,,,,,,,,
EHC0005070,2022,95,2022-095,10.0,5.0,5.0,3.0,3.0,0.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,1,2.0,0.0085,E,2.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,7.0,3.0
EHE0003391,2022,95,2022-095,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2022,96,2022-096,,,,,,,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,,0.0085,E,,,,,,,,,,
EHC0005070,2022,96,2022-096,13.0,3.0,10.0,3.0,3.0,0.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,1,0.0,0.0085,E,2.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,7.0,3.0
EHE0003391,2022,96,2022-096,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2023,97,2023-097,,,,,,,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,,0.0085,E,,,,,,,,,,
EHC0005070,2023,97,2023-097,10.0,3.0,7.0,10.0,3.0,7.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0
EHE0003391,2023,97,2023-097,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2023,98,2023-098,,,,,,,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,,0.0085,E,,,,,,,,,,
EHC0005070,2023,98,2023-098,8.0,3.0,5.0,8.0,3.0,5.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,7.0,3.0
EHE0003391,2023,98,2023-098,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2023,99,2023-099,,,,,,,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,,0.0085,E,,,,,,,,,,
EHC0005070,2023,99,2023-099,9.0,4.0,5.0,9.0,4.0,5.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,7.0,4.0
EHE0003391,2023,99,2023-099,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2023,100,2023-100,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,0.0,0.0085,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
EHC0005070,2023,100,2023-100,8.0,1.0,7.0,8.0,1.0,7.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0
EHE0003391,2023,100,2023-100,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2023,101,2023-101,2.0,0.0,2.0,2.0,0.0,2.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,0.0,0.0085,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
EHC0005070,2023,101,2023-101,8.0,3.0,5.0,3.0,3.0,0.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,1,0.0,0.0085,E,2.0,2.0,3.0,4.0,3.0,3.0,3.0,5.0,7.0,3.0
EHE0003391,2023,101,2023-101,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
EHB0019622,2023,102,2023-102,3.0,0.0,3.0,3.0,0.0,3.0,Klasse 0-1,S,Z,11,0.3159999999999999,0.4,0,0.0,0.0085,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
EHC0005070,2023,102,2023-102,9.0,0.0,9.0,9.0,0.0,9.0,Klasse 2-3,S,Y,33,0.3414999999999999,0.4,0,0.0,0.0085,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
EHE0003391,2023,102,2023-102,,,,,,,Klasse 1-2,S,X,1,0.35,0.4,0,,0.0085,E,,,,,,,,,,
